STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag)
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES43,Extremadura,2016,,79.56,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES43,Extremadura,2017,,79.40,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES43,Extremadura,2018,,78.58,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES43,Extremadura,2019,,89.30,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES43,Extremadura,2020,,94.20,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES43,Extremadura,2021,,94.55,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES43,Extremadura,2022,,94.61,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES51,Cataluña,2011,,70.14,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES51,Cataluña,2012,,70.26,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES51,Cataluña,2013,,72.13,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES51,Cataluña,2014,,77.62,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES51,Cataluña,2015,,80.73,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES51,Cataluña,2016,,82.87,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES51,Cataluña,2017,,83.70,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES51,Cataluña,2018,,87.66,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES51,Cataluña,2019,,94.00,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES51,Cataluña,2020,,96.66,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES51,Cataluña,2021,,96.87,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES51,Cataluña,2022,,97.40,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES52,Comunitat Valenciana,2011,,59.05,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES52,Comunitat Valenciana,2012,,60.11,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES52,Comunitat Valenciana,2013,,67.10,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES52,Comunitat Valenciana,2014,,70.64,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES52,Comunitat Valenciana,2015,,75.36,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES52,Comunitat Valenciana,2016,,80.73,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES52,Comunitat Valenciana,2017,,81.96,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES52,Comunitat Valenciana,2018,,86.80,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES52,Comunitat Valenciana,2019,,90.60,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES52,Comunitat Valenciana,2020,,95.81,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES52,Comunitat Valenciana,2021,,96.82,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES52,Comunitat Valenciana,2022,,96.25,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES53,Illes Balears,2011,,68.74,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES53,Illes Balears,2012,,72.78,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES53,Illes Balears,2013,,68.92,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES53,Illes Balears,2014,,78.39,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES53,Illes Balears,2015,,80.04,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES53,Illes Balears,2016,,82.02,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES53,Illes Balears,2017,,89.32,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES53,Illes Balears,2018,,90.75,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES53,Illes Balears,2019,,93.13,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES53,Illes Balears,2020,,95.61,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES53,Illes Balears,2021,,97.27,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES53,Illes Balears,2022,,97.51,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES61,Andalucía,2011,,58.25,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES61,Andalucía,2012,,63.31,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES61,Andalucía,2013,,66.33,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES61,Andalucía,2014,,72.68,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES61,Andalucía,2015,,76.36,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES61,Andalucía,2016,,80.62,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES61,Andalucía,2017,,81.67,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES61,Andalucía,2018,,83.69,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES61,Andalucía,2019,,89.68,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES61,Andalucía,2020,,94.74,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES61,Andalucía,2021,,94.47,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES61,Andalucía,2022,,94.50,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES62,Región de Murcia,2011,,58.84,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES62,Región de Murcia,2012,,62.88,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES62,Región de Murcia,2013,,66.28,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES62,Región de Murcia,2014,,72.77,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES62,Región de Murcia,2015,,78.89,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES62,Región de Murcia,2016,,81.39,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES62,Región de Murcia,2017,,86.02,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES62,Región de Murcia,2018,,87.36,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES62,Región de Murcia,2019,,91.29,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES62,Región de Murcia,2020,,94.38,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES62,Región de Murcia,2021,,96.93,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES62,Región de Murcia,2022,,96.94,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES63,Ciudad de Ceuta,2011,,67.89,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES63,Ciudad de Ceuta,2012,,71.25,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES63,Ciudad de Ceuta,2013,,81.44,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES63,Ciudad de Ceuta,2014,,81.35,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES63,Ciudad de Ceuta,2015,,82.22,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES63,Ciudad de Ceuta,2016,,83.93,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES63,Ciudad de Ceuta,2017,,88.42,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES63,Ciudad de Ceuta,2018,,91.69,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES63,Ciudad de Ceuta,2019,,91.68,,u,low reliability
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES63,Ciudad de Ceuta,2020,,96.01,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES63,Ciudad de Ceuta,2021,,92.51,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES63,Ciudad de Ceuta,2022,,97.27,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES64,Ciudad de Melilla,2011,,63.27,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES64,Ciudad de Melilla,2012,,64.46,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES64,Ciudad de Melilla,2013,,66.62,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES64,Ciudad de Melilla,2014,,83.24,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES64,Ciudad de Melilla,2015,,78.46,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES64,Ciudad de Melilla,2016,,86.22,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES64,Ciudad de Melilla,2017,,80.83,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES64,Ciudad de Melilla,2018,,88.86,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES64,Ciudad de Melilla,2019,,91.24,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES64,Ciudad de Melilla,2020,,98.86,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES64,Ciudad de Melilla,2021,,98.62,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES64,Ciudad de Melilla,2022,,100.00,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES70,Canarias,2011,,60.42,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES70,Canarias,2012,,63.94,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES70,Canarias,2013,,66.99,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES70,Canarias,2014,,72.61,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES70,Canarias,2015,,78.60,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES70,Canarias,2016,,82.12,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES70,Canarias,2017,,80.89,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES70,Canarias,2018,,87.35,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES70,Canarias,2019,,91.10,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES70,Canarias,2020,,96.18,,,
dataflow,ESTAT:TGS00047(1.0),Households that have internet access at home by NUTS 2 regions,A,Annual,PC_HH,Percentage of households,ES70,Canarias,2021,,96.70,,,
