STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,inet_spd,Internet speed,terrtypo,Territorial typology,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag)
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,DE,Germany,2022,,94.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2013,,82.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2014,,92,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2015,,92,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2016,,93.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2017,,94.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2018,,95.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2019,,96.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2020,,97.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2021,,97.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,DK,Denmark,2022,,98.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2013,,61.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2014,,72,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2015,,76.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2016,,76.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2017,,78.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2018,,82.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2019,,83.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2020,,88.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2021,,89.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EE,Estonia,2022,,89.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EL,Greece,2013,,13.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EL,Greece,2014,,30.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EL,Greece,2015,,33.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EL,Greece,2016,,44.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EL,Greece,2017,,48.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EL,Greece,2018,,61.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EL,Greece,2019,,79.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EL,Greece,2020,,86.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EL,Greece,2021,,96.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,EL,Greece,2022,,96,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,ES,Spain,2013,,64.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,ES,Spain,2014,,73.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,ES,Spain,2015,,76.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,ES,Spain,2016,,80.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,ES,Spain,2017,,85,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,ES,Spain,2018,,88.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,ES,Spain,2019,,91,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,ES,Spain,2020,,92.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,ES,Spain,2021,,96.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,ES,Spain,2022,,96.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FI,Finland,2013,,65.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FI,Finland,2014,,66.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FI,Finland,2015,,66.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FI,Finland,2016,,66.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FI,Finland,2017,,66,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FI,Finland,2018,,70.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FI,Finland,2019,,73,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FI,Finland,2020,,75,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FI,Finland,2021,,77,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FI,Finland,2022,,78,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FR,France,2013,,37,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FR,France,2014,,40,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FR,France,2015,,41.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FR,France,2016,,50,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FR,France,2017,,55.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FR,France,2018,,58.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FR,France,2019,,62,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FR,France,2020,,64.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FR,France,2021,,74.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,FR,France,2022,,86.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2013,,31.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2014,,44.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2015,,49.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2016,,52.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2017,,60.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2018,,84.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2019,,85.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2020,,86.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2021,,87.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HR,Croatia,2022,,88,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2013,,75.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2014,,74.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2015,,76.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2016,,78.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2017,,81.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2018,,85.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2019,,86.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2020,,87.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2021,,94.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,HU,Hungary,2022,,97,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2013,,48.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2014,,54.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2015,,69.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2016,,77.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2017,,87.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2018,,88.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2019,,89.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2020,,87.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2021,,90.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IE,Ireland,2022,,92.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2013,,60,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2014,,88.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2015,,89.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2016,,91,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2017,,95.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2018,,95.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2019,,95.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2020,,96.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2021,,98.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IS,Iceland,2022,,98.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IT,Italy,2013,,15.9,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IT,Italy,2014,,27.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IT,Italy,2015,,43.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IT,Italy,2016,,63,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IT,Italy,2017,,75.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IT,Italy,2018,,76.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IT,Italy,2019,,77.5,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IT,Italy,2020,,82,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IT,Italy,2021,,90.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,IT,Italy,2022,,92.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2013,,48.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2014,,48.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2015,,49.3,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2016,,50.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2017,,54.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2018,,62.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2019,,63.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2020,,70.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2021,,84.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LT,Lithuania,2022,,86.7,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LU,Luxembourg,2013,,94.8,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LU,Luxembourg,2014,,94.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LU,Luxembourg,2015,,94.4,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LU,Luxembourg,2016,,94.1,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LU,Luxembourg,2017,,93.2,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LU,Luxembourg,2018,,97.6,,,
dataflow,ESTAT:ISOC_CBS(1.0),Broadband internet coverage by speed,A,Annual,PC_HH,Percentage of households,MBPS_GT30,More than 30 megabits per second (Mbps),TOTAL,Total,LU,Luxembourg,2019,,97.8,,,
